Date,Open,High,Low ,Last ,Close ,Total Trade Quantity,Turnover
15-May-19,1273,1278,1250.6,1256,1256.9,11163801,14172762818
16-May-19,1259.95,1271.9,1258.1,1269.2,1265.35,6606652,8355421933
17-May-19,1267,1276.95,1252,1269,1267.4,7898440,10021920301
20-May-19,1313.6,1337.7,1303.5,1328.55,1325.9,12333937,16271303255
21-May-19,1332.2,1367,1330.05,1339.9,1339.8,13872055,18699517120
22-May-19,1345.65,1359.7,1335.1,1344,1340.4,11287400,15183604297
23-May-19,1372,1392,1325,1336,1333.9,17722514,24181412650
24-May-19,1348,1353.8,1316.5,1338,1336.85,10180759,13588548475
27-May-19,1337.1,1337.5,1307,1313.2,1310.65,7349720,9722442982
28-May-19,1319.8,1334.8,1313.35,1330,1323.75,19472659,25779560282
29-May-19,1321,1333.3,1304.15,1315.6,1313.05,7112830,9396655635
30-May-19,1316.25,1342,1316.25,1330,1329.75,10740841,14280455588
31-May-19,1337.9,1341.9,1320.2,1330.1,1330.15,11760178,15649085826
3-Jun-19,1335,1367.25,1321.2,1364,1360.2,8483610,11405935738
4-Jun-19,1357.45,1374.25,1348.1,1353,1351.65,7059911,9588561365
6-Jun-19,1361.9,1361.9,1321.1,1326.15,1327.35,7664319,10235481154
7-Jun-19,1325.95,1327.25,1305.6,1311,1314.9,6730595,8847672553
10-Jun-19,1320.9,1327,1310.1,1320.5,1319.15,5380148,7099110100
11-Jun-19,1321.85,1334.5,1318,1329.55,1329.15,5253790,6974448670
12-Jun-19,1334.7,1338.4,1325,1333.2,1332.15,4707716,6273369872
13-Jun-19,1330,1334.7,1308.65,1323.65,1327.25,7171189,9483684625
14-Jun-19,1321.9,1325,1309.4,1320,1317.55,6831331,8990093262
17-Jun-19,1320,1320,1278.5,1282.25,1282.3,6815554,8805027721
18-Jun-19,1278.9,1287.95,1269.1,1278.5,1281,7679193,9828580500
19-Jun-19,1286.9,1302,1262.6,1282,1277.35,6625604,8509322280
20-Jun-19,1280,1300,1278,1299.9,1296.75,4914012,6331138795
21-Jun-19,1295.95,1296,1275.55,1278.7,1279.5,10623098,13619185209
24-Jun-19,1272.15,1276.45,1257.1,1261.85,1262.4,5150998,6511020817
25-Jun-19,1258.9,1298,1254.25,1295.4,1295.85,6842363,8767510683
26-Jun-19,1291,1304.6,1286.35,1291.9,1294.15,5299942,6868096872
27-Jun-19,1293.15,1296.9,1271,1276,1274.15,11385972,14586656141
28-Jun-19,1277.1,1282.85,1248.65,1254,1253.1,8659721,10927608371
1-Jul-19,1258.05,1272.65,1246.45,1268.9,1268.85,6162080,7782945943
2-Jul-19,1273.95,1281,1263.3,1279,1278.5,4638751,5904738864
3-Jul-19,1282.9,1286.5,1275.05,1282,1282.55,4026032,5159834855
4-Jul-19,1281.4,1291,1280,1284,1284,4275148,5497406372
5-Jul-19,1285.1,1290.5,1260,1262.9,1263.35,4995344,6369748472
8-Jul-19,1258,1268.1,1248.2,1252.5,1252.05,6404544,8047480742
9-Jul-19,1248.95,1283.5,1245.5,1283,1280.1,8016757,10202649426
10-Jul-19,1280.05,1289.35,1268.7,1277.1,1278.85,5494315,7019145793
11-Jul-19,1287,1289.8,1279.3,1280.5,1281.55,3935460,5055815448
12-Jul-19,1283,1300,1278.05,1278.55,1280.5,7174054,9271567813
15-Jul-19,1285,1289.5,1270.35,1276.5,1276.1,4873164,6221997658
16-Jul-19,1279.95,1294.9,1277.05,1292.1,1293,4604019,5920407971
17-Jul-19,1294.3,1297,1280,1280.5,1281.85,4334958,5579597026
18-Jul-19,1282,1286.4,1258,1264.9,1261.85,5459896,6929997087
19-Jul-19,1268.2,1272.95,1242.7,1253,1249,7468515,9386768752
22-Jul-19,1251,1284.5,1227.3,1278.1,1280.5,13300153,16785913907
23-Jul-19,1285,1293.9,1260.4,1275,1273.55,9287951,11903864962
24-Jul-19,1273.5,1278.8,1253.55,1260,1259.1,6943982,8757320632
25-Jul-19,1264,1269.05,1227,1235,1231.5,9968545,12413340500
26-Jul-19,1231.5,1242.5,1210,1217,1213.8,9320481,11396954500
29-Jul-19,1216.9,1222,1205.1,1211.4,1210.95,8058035,9769288353
30-Jul-19,1213.95,1220,1175.95,1177.6,1180.9,9533344,11432780839
31-Jul-19,1175.75,1185,1162.4,1165.2,1166.25,9705619,11393035592
1-Aug-19,1163.4,1188.2,1150.35,1185.75,1180.25,10344862,12039909017
2-Aug-19,1175.7,1198.25,1162.1,1183.55,1184.35,10865385,12838863669
5-Aug-19,1167,1167,1128,1141,1143.35,13897461,15896018245
6-Aug-19,1134.75,1149.6,1122,1122.35,1128.3,13288909,15113039873
7-Aug-19,1126.5,1138.55,1103.1,1104.4,1109.4,11588879,12965339878
8-Aug-19,1108.35,1158,1095.3,1156.65,1152.35,14262936,16043824121
9-Aug-19,1161.85,1175.5,1152.3,1161,1162.1,10043949,11714585303
13-Aug-19,1233.15,1302.8,1226,1275.3,1274.75,47923444,61092901704
14-Aug-19,1304,1304.45,1280.35,1288,1288.25,14487137,18719162022
16-Aug-19,1291.2,1291.8,1273,1278.5,1278,10047496,12868358694
19-Aug-19,1281.05,1296.8,1280,1290,1292.6,7459859,9619648793
20-Aug-19,1289.8,1292.6,1272.6,1278.55,1275.95,6843460,8765276621
21-Aug-19,1275.65,1278.65,1266.5,1271.05,1270.95,4881553,6206485612
22-Aug-19,1270.95,1271,1238.9,1244.2,1246.75,6414937,8030748574
23-Aug-19,1239,1284,1226.5,1276,1275.85,9741262,12256262869
26-Aug-19,1294,1294,1259,1265,1266.8,8778739,11185873443
27-Aug-19,1285,1285,1261.2,1274.35,1274.85,12984396,16522569647
28-Aug-19,1273.75,1281,1256.05,1260.05,1263.3,5305639,6718393215
29-Aug-19,1256.45,1260.25,1235.3,1242.05,1241.75,8635974,10772946075
30-Aug-19,1245.5,1254.4,1221,1253,1248.55,11308120,13993833783
3-Sep-19,1242.25,1243,1200,1200.45,1206.4,8563009,10465120848
4-Sep-19,1200.55,1205.25,1186.05,1202.4,1201.15,15063355,18015841145
5-Sep-19,1206.8,1213.2,1193.3,1193.4,1198.6,10512763,12643724991
6-Sep-19,1203,1229,1195.25,1220.5,1222.5,10600234,12883178006
9-Sep-19,1220.65,1233,1213.15,1221.7,1222.2,5370758,6574555885
11-Sep-19,1222.5,1240,1222.5,1232.05,1234.4,5544468,6840842137
12-Sep-19,1235,1240.45,1205.7,1211.5,1210.35,5431139,6639105042
13-Sep-19,1212,1228.5,1206.9,1226.7,1225.6,5919260,7199926784
16-Sep-19,1189,1219.1,1186.1,1210.6,1210.75,9393731,11325440053
17-Sep-19,1211,1211,1193.5,1196.95,1197.45,7150435,8593600264
18-Sep-19,1204.95,1216.3,1197.2,1209,1205.7,6827281,8233652162
19-Sep-19,1207.85,1209.7,1172.65,1179,1179.05,6293454,7486075537
20-Sep-19,1187.95,1269.9,1174.3,1254.35,1254.35,22019674,27269067452
23-Sep-19,1274.15,1281,1235,1236.35,1239.2,9879751,12349237345
24-Sep-19,1243.6,1298.8,1242.75,1277.5,1278.7,15982067,20496560838
25-Sep-19,1284,1295,1268.85,1280.6,1279.55,8316894,10682857321
26-Sep-19,1292,1298.8,1283.5,1296.5,1296.8,8389212,10849310880
27-Sep-19,1292.5,1315,1284,1307.5,1309.05,8712980,11391851166
30-Sep-19,1310,1335.75,1305.55,1333.4,1332.25,11549746,15269859907
1-Oct-19,1337,1342,1293.3,1303.7,1304.9,8192597,10815596239
3-Oct-19,1286,1314.7,1281.3,1311.6,1311.05,6183107,8071137690
4-Oct-19,1319.9,1328.6,1303.85,1307.75,1308.1,6853954,9034653712
7-Oct-19,1308.1,1320.8,1301.7,1308.9,1310.1,4599818,6035333162
9-Oct-19,1308.7,1329.95,1292.5,1328.7,1324.75,8040938,10529814619
10-Oct-19,1325,1369,1321,1360.15,1362.75,16003744,21716222026
11-Oct-19,1363.7,1365.6,1336.55,1350.1,1352.6,7587648,10260367695
14-Oct-19,1364.95,1364.95,1350.85,1356.9,1358,6123412,8317237659
15-Oct-19,1362.5,1370,1354.3,1364.15,1364.15,4422075,6033214999
16-Oct-19,1369.9,1379.65,1363.7,1374.5,1372.35,8870701,12165579724
17-Oct-19,1375,1399,1372,1394.95,1396.5,7332464,10153421510
18-Oct-19,1404,1427.9,1398.7,1416,1416.35,12856410,18209582126
22-Oct-19,1425,1436.85,1403.35,1417.4,1414.15,12703054,18050195874
23-Oct-19,1416.3,1425.95,1383.15,1394,1392.4,8432964,11834877911
24-Oct-19,1401,1441.4,1386.55,1435.1,1436.45,10351384,14648603629
25-Oct-19,1441.1,1441.45,1411.25,1428.25,1431.2,6190013,8827068858
27-Oct-19,1441,1445,1430,1435.5,1434.25,1378313,1981825201
29-Oct-19,1445.5,1480,1442.1,1470.1,1467.05,11780494,17264861676
30-Oct-19,1480,1484.55,1460.3,1482.6,1479.1,7470723,10996072296
31-Oct-19,1484,1489.65,1461.7,1465.1,1464.35,8898168,13096851142
1-Nov-19,1455,1461.8,1441,1456.15,1456.9,6356579,9227241717
4-Nov-19,1465.9,1471,1445.1,1460.65,1457.65,6429329,9362882584
5-Nov-19,1463.1,1468.95,1441,1447.5,1447.3,5799318,8404412066
6-Nov-19,1442.7,1446.45,1428.5,1433,1434.9,6686289,9603195009
7-Nov-19,1435,1463,1432.2,1461,1458.6,6438749,9327688346
8-Nov-19,1449,1459.65,1441.3,1446,1445.5,5494844,7959284446
11-Nov-19,1439.1,1444.25,1422.55,1427.8,1427.8,5192423,7432416175
13-Nov-19,1430,1475.9,1430,1469.1,1472.3,11532364,16845751337
14-Nov-19,1476,1481.6,1455.8,1458.25,1462.75,6518339,9561881077
15-Nov-19,1465.65,1486.8,1463.15,1466.8,1470.85,7173674,10594340066
18-Nov-19,1472.65,1486,1455.4,1460.05,1459.2,6435097,9449287322
19-Nov-19,1467,1514.9,1465,1511.55,1509.75,13795569,20644325395
20-Nov-19,1555.05,1572.4,1543.2,1548.5,1547.65,19904164,31043534027
21-Nov-19,1545,1556,1528.55,1540.5,1537.6,6810577,10477684602
22-Nov-19,1542.1,1569.5,1537.6,1548.05,1546.5,10218978,15852947452
25-Nov-19,1551.15,1564.8,1551,1562,1561.55,6924313,10795666734
26-Nov-19,1568.1,1576.35,1556,1561.2,1560.25,16152137,25248383481
27-Nov-19,1559.95,1575.5,1556.1,1575.1,1569.85,4408336,6895829808
28-Nov-19,1572.65,1584.15,1563.95,1582,1580.3,6284885,9906407922
29-Nov-19,1581.95,1581.95,1547.85,1553,1551.15,8484822,13225831194
2-Dec-19,1600,1614.45,1577,1586.9,1586.5,14275186,22736671351
3-Dec-19,1592.75,1594,1572.6,1582,1578.9,5938786,9383687343
4-Dec-19,1573,1577.5,1533.75,1554.5,1552.7,9594828,14888958079
5-Dec-19,1574,1579.75,1544,1551,1550.85,9117022,14235446633
6-Dec-19,1553,1568,1541.1,1554.5,1554.9,5982129,9304004870
9-Dec-19,1556.15,1577.4,1546.5,1572.95,1572.6,5779807,9046924671
10-Dec-19,1572.05,1573.6,1554.15,1564.9,1561.95,4650906,7263249188
11-Dec-19,1555.6,1574.5,1550.6,1561,1562.4,5652698,8819046878
12-Dec-19,1570.25,1573.85,1556.65,1571.1,1568.2,4720977,7387206060
13-Dec-19,1580,1590,1572.4,1584.05,1582.9,5791522,9154160089
16-Dec-19,1592,1593.9,1564.35,1571,1566.6,5436951,8566568694
17-Dec-19,1566.75,1579,1555.55,1567,1562.7,9291724,14538834628
18-Dec-19,1563,1580,1562,1577.15,1575.85,6739582,10578662434
19-Dec-19,1573.7,1614.9,1571.8,1613,1609.95,9375484,14960269699
20-Dec-19,1615,1617.55,1596.1,1600,1599.1,9724619,15604131779
23-Dec-19,1560.1,1577.55,1557.8,1570.95,1571.4,11478429,17990493040
24-Dec-19,1568.9,1572.05,1542.5,1544.5,1546.45,8251144,12833955163
26-Dec-19,1541.65,1552.95,1510.15,1515.8,1515.4,13605737,20782349005
27-Dec-19,1527,1546.2,1521.3,1542,1542.35,8081591,12393781505
30-Dec-19,1545.95,1547.65,1528.05,1546.25,1544.2,7828402,12041287379
31-Dec-19,1542,1543.7,1508.05,1516,1514.05,10150467,15480924274
1-Jan-20,1518,1527.1,1505.5,1511.8,1509.6,6402372,9701063103
2-Jan-20,1512,1540.95,1512,1534.1,1535.3,8096561,12394709676
3-Jan-20,1533,1541.65,1523,1536,1537.15,9593498,14704283072
6-Jan-20,1520,1527.9,1498,1499.9,1501.5,11209343,16954936800
7-Jan-20,1519,1534.5,1513.5,1526.95,1524.6,7627191,11617096335
8-Jan-20,1515,1534.45,1510,1514,1513.15,7336561,11138643618
9-Jan-20,1538.6,1550,1531.25,1549.5,1548,6849606,10560431963
10-Jan-20,1551.9,1557.95,1539.65,1546.85,1547.65,5704686,8838954165
13-Jan-20,1545.05,1558.7,1538.4,1539.85,1543.7,8358090,12946146807
14-Jan-20,1540,1550,1521.85,1529.1,1529.4,7230788,11090262628
15-Jan-20,1535.85,1539.9,1518.25,1524.1,1523.85,7231393,11040550715
16-Jan-20,1529,1543.35,1528,1538.7,1537.9,5873662,9018508367
17-Jan-20,1553.5,1584.95,1553.2,1581,1581,13469708,21187907268
20-Jan-20,1609,1609,1526.4,1532.2,1532.35,14878868,23179100842
21-Jan-20,1528.6,1545.85,1522,1535,1533.9,8650831,13284891871
22-Jan-20,1544,1546.75,1531.1,1535.25,1533.35,4719245,7258954216
23-Jan-20,1536.5,1541.95,1520.7,1529.6,1526.85,5142088,7861187151
24-Jan-20,1527,1536.35,1518.55,1524.05,1521.55,6687633,10203594713
27-Jan-20,1514.9,1524.45,1505,1508,1506.55,6120429,9262815086
28-Jan-20,1508.6,1510,1463.6,1473.5,1471.75,11215313,16663988524
29-Jan-20,1474.05,1494.4,1464.05,1480,1479.85,11313297,16736172828
30-Jan-20,1479,1479.7,1440,1443,1443.75,10241756,14875116667
31-Jan-20,1453,1453.25,1407.2,1410,1411.65,15886673,22650374557
1-Feb-20,1405.3,1426.95,1371.1,1372,1383.35,11022901,15463889562
3-Feb-20,1369.9,1399.95,1363.05,1386,1385.5,14040626,19386892661
4-Feb-20,1400,1432.5,1397.8,1427.5,1426.4,11604666,16470598997
5-Feb-20,1434.9,1452.8,1430.3,1446.3,1448.5,8444823,12181350644
6-Feb-20,1454.1,1467,1440.1,1455,1457.8,7103715,10321203996
7-Feb-20,1451,1452.35,1428.3,1432,1433.65,5581641,8021138869
10-Feb-20,1428,1445.5,1410.45,1442.2,1435.6,6922631,9860658649
11-Feb-20,1447.4,1466.2,1445.05,1454.5,1452.75,6400245,9326549622
12-Feb-20,1456.15,1474.85,1455,1473.15,1470.3,6187091,9069380788
13-Feb-20,1477.75,1477.75,1462.6,1470.45,1474.15,6201763,9120966120
14-Feb-20,1477.25,1501.45,1453.1,1485.85,1487.6,9704655,14395961760
17-Feb-20,1489,1506.15,1474.3,1478.5,1478.25,6011340,8942610639
18-Feb-20,1475.9,1475.9,1457.4,1466.9,1467.4,5086964,7455603061
19-Feb-20,1479.35,1506.45,1475.1,1504.5,1503.8,6438918,9641269217
20-Feb-20,1497,1508,1483.8,1487,1485.95,7722577,11551669677
24-Feb-20,1469.75,1477,1439.55,1447.1,1444.95,9769743,14291004524
25-Feb-20,1451.4,1451.4,1410,1420,1416.4,12684109,18169572259
26-Feb-20,1410,1412.35,1387.35,1389.5,1392,13423661,18790808836
27-Feb-20,1388,1393.8,1369,1380.45,1386.25,11454300,15822175752
28-Feb-20,1354.9,1357,1325,1327,1328.65,17973847,24066201012
2-Mar-20,1355.1,1369,1301.1,1322,1316.15,13486634,18117990645
3-Mar-20,1329.7,1353.9,1322,1346.35,1342.85,12525809,16775518804
4-Mar-20,1352,1353.8,1307.9,1349,1339.7,10105782,13453213012
5-Mar-20,1352.2,1357.95,1306,1309.9,1311.15,13948324,18510367253
6-Mar-20,1270,1288.15,1241.1,1269.85,1271,15422068,19610974599
9-Mar-20,1240.05,1241,1095,1104.5,1114.15,40317808,46105953149
11-Mar-20,1108,1178.45,1108,1152,1153.55,27237627,31538987521
12-Mar-20,1085,1101,1048.7,1059,1063,25588170,27538049024
13-Mar-20,998,1140,942.4,1116.95,1105.3,33509757,35297404438
16-Mar-20,1060.55,1079.7,1005,1012.2,1015.7,17594729,18418745886
17-Mar-20,1047.25,1060,1003.2,1011.5,1008,20777442,21497994559
18-Mar-20,1025.3,1035.9,961,976.45,968.5,20450497,20290776264
19-Mar-20,920.1,967,892.2,917.7,917.7,28072062,25794360274
20-Mar-20,939.5,1034.9,930,1028,1017.95,28967526,28503444362
23-Mar-20,916.2,950,875.65,891,884.05,18593713,16721615106
24-Mar-20,930,970,895.8,946,943.4,20919322,19556500214
25-Mar-20,963.8,1151.55,963.25,1074,1082.25,33433126,35221338455
26-Mar-20,1095.8,1116.9,1042.35,1069,1066.2,20912934,22480324150
27-Mar-20,1095,1107.3,1046.2,1067.95,1065.6,19044644,20378895931
30-Mar-20,1040.6,1074.8,1020,1031.5,1030.45,13820286,14430304003
31-Mar-20,1073.95,1129.8,1048,1100,1113.75,20249909,22140676569
1-Apr-20,1122.25,1124.6,1045.2,1084,1080.45,19017099,20402365414
3-Apr-20,1134.45,1134.45,1056.3,1088,1077.45,18912044,20378095230
7-Apr-20,1102.1,1214,1100,1211,1206.1,24859057,28867992304
8-Apr-20,1180,1229,1160,1197,1192.15,22803774,27241443068
9-Apr-20,1214,1232.8,1193,1217.75,1219.95,15101711,18347214247
13-Apr-20,1203.95,1215,1180,1192.5,1189.15,10822871,12896993488
15-Apr-20,1197.05,1236,1143,1157.5,1149.85,16147959,19243981631
16-Apr-20,1149.85,1187.45,1145,1170,1168.05,17123533,20071955512
17-Apr-20,1216,1230,1192.65,1229.9,1224,15209707,18375116205
20-Apr-20,1226,1257,1202,1248.1,1243.8,16472339,20240404168
21-Apr-20,1210,1252,1164,1251.5,1237.35,28057706,33783478000
22-Apr-20,1320,1384.9,1300,1359,1363.6,65230894,87505942711
23-Apr-20,1367.35,1385.85,1353.3,1370.15,1370.9,29928331,40974916121
24-Apr-20,1350.15,1494.95,1347.2,1425.8,1417,61711388,88350296136
27-Apr-20,1434,1475,1423,1431,1429.75,26736512,38722699505
28-Apr-20,1450,1455.45,1392.15,1430,1428.15,35866381,50974111341
29-Apr-20,1444.9,1453.65,1420,1427,1426.95,17141540,24622404116
30-Apr-20,1453.95,1494.95,1438.05,1464,1466,32617901,47879255960
4-May-20,1440,1465,1417.45,1435,1435.2,24439240,35264364751
5-May-20,1453.7,1479,1447.2,1462.65,1460.65,20528706,30058697949
6-May-20,1464,1484.95,1445.5,1461.5,1460.75,18510304,27183196663
7-May-20,1455,1513.65,1445,1512,1506.95,22871529,33961065997
8-May-20,1545,1579.9,1537.1,1559.45,1561.8,38522385,60118628771
11-May-20,1580,1615,1572.3,1575,1576.8,30670404,48854566348
12-May-20,1564.8,1568.35,1465,1486.45,1479.25,46029119,69568011663
13-May-20,1527,1527,1454,1492.5,1496.45,30658051,45407632804
14-May-20,1469,1496.7,1430.05,1437,1435.95,22736714,33141191470
15-May-20,1444,1466.7,1415.1,1453.2,1459.4,28683432,41299828010
18-May-20,1470,1482,1428,1442.55,1440.75,28981620,42106270200
19-May-20,1457,1461.7,1403.25,1409.1,1408.9,19529216,28057214575
20-May-20,1410,1446.85,1393,1437.4,1433.7,25530692,36419940582
21-May-20,1435,1461.45,1425,1440,1441.25,18077196,26102458753
22-May-20,1451.8,1458,1426.5,1433,1431.55,17458503,25180593225
26-May-20,1448.15,1449.7,1416.3,1426,1424.05,15330793,21903166112
27-May-20,1431,1454,1412,1449.85,1445.55,16460764,23542230514
28-May-20,1455,1479.75,1449,1471.05,1472.25,18519252,27176980636
29-May-20,1468,1472,1452.65,1470,1464.4,18471770,27020285851
1-Jun-20,1480,1538.35,1475.95,1521.9,1520.35,18434065,27890475620
2-Jun-20,1526,1540,1520.8,1537.95,1535.7,10224102,15660044884
3-Jun-20,1545,1560,1533.35,1543,1541.65,11713666,18082824556
4-Jun-20,1544,1589.5,1541,1576,1579.8,15784612,24785560881
5-Jun-20,1595,1618,1573.7,1579.2,1581.7,15270435,24377905392
8-Jun-20,1618.4,1618.4,1565,1571.8,1569.5,14498055,23026897487
9-Jun-20,1560.3,1583,1533,1535.9,1537.15,11934073,18568335407
10-Jun-20,1543.1,1579.55,1540.05,1575,1572.15,10214426,15901058051
11-Jun-20,1566,1567.95,1531,1538.8,1537.7,9408283,14548302925
12-Jun-20,1500,1593,1497,1588.7,1588.8,17790565,27623018098
15-Jun-20,1565,1626.95,1561.1,1612.3,1614.55,24509162,39052737199
16-Jun-20,1643,1648.55,1585.3,1614.05,1617.7,23623299,38202982643
17-Jun-20,1608.25,1635.45,1602.1,1611.85,1615.35,19282519,31211518938
18-Jun-20,1607,1665,1605.6,1662.9,1655.9,18677694,30564098283
19-Jun-20,1670,1788.8,1662,1763.2,1759.4,48828852,84344321447
22-Jun-20,1773.4,1804.2,1735,1752.5,1746.15,27781772,49206651889
23-Jun-20,1750,1763.75,1716.1,1721.7,1720.9,17521196,30344310522
24-Jun-20,1735.9,1772.7,1711.7,1732.5,1727.85,23808524,41418523475
25-Jun-20,1727,1749,1713.05,1719,1717.9,18312705,31651803893
26-Jun-20,1728.8,1752,1717,1750,1741.65,14270695,24715505751
29-Jun-20,1728.05,1739.75,1715.55,1722.7,1723.15,11825126,20391055541
30-Jun-20,1737,1741,1695.55,1707.5,1704.1,13973038,24007093966
1-Jul-20,1720,1749,1708.05,1736.25,1737.6,13136706,22726570311
2-Jul-20,1743,1767.6,1735.05,1759.5,1760.35,13286760,23320864112
3-Jul-20,1779.8,1793,1768,1788,1787.9,13584004,24202508200
6-Jul-20,1805,1858,1792.1,1855,1851.8,21698149,39765301081
7-Jul-20,1860,1864.35,1806.3,1822.15,1823.45,16240102,29748224129
8-Jul-20,1824.05,1834.95,1790,1795.4,1798,12093523,21917489259
9-Jul-20,1809,1835,1786.25,1826.75,1824.25,16807403,30477877600
10-Jul-20,1828.5,1884.6,1824.25,1880.2,1878.05,20195490,37555184972
13-Jul-20,1903.35,1947.7,1900,1938.7,1935,32124397,61905840823
14-Jul-20,1934,1941.7,1887.3,1915,1917,31073591,59597787129
15-Jul-20,1937.95,1978.8,1798,1842.35,1844,64458598,1.23608E+11
16-Jul-20,1847,1869,1812.45,1842.05,1843.4,28133993,51879421166
17-Jul-20,1845,1920,1838,1916,1911.7,22949535,43059161082
20-Jul-20,1917.8,1932,1899.65,1921.95,1919.9,16887752,32372604466
21-Jul-20,1939,1977,1936.5,1973.5,1971.55,19463498,38195689330
22-Jul-20,1983,2010,1960.7,2004,2004,27584769,54989120617
23-Jul-20,2003.95,2079.7,1991.35,2076,2057.8,26921058,54810058388
24-Jul-20,2058,2163,2057.8,2148.4,2146.15,55656793,1.18467E+11
27-Jul-20,2178.8,2198.8,2127.9,2154.95,2156.2,37060949,80410276312
28-Jul-20,2156.2,2194,2150.65,2177,2177.7,25435618,55339580394
29-Jul-20,2177.9,2182.8,2070.45,2092,2096.65,33536361,71241119090
30-Jul-20,2099,2139.7,2072,2101.9,2108.85,33624516,70982380956
31-Jul-20,2114.5,2129,2052.8,2070,2067.1,34593375,71851185920
3-Aug-20,2051.3,2057,2003.1,2007.65,2009,21560137,43746668081
4-Aug-20,2020.6,2167,2000.25,2158.4,2150.6,42477225,89120494925
5-Aug-20,2169,2196,2118.3,2132.1,2126.45,34405886,74100545222
6-Aug-20,2157,2167.7,2107.8,2136.55,2134.1,22762726,48702811222
7-Aug-20,2129.8,2157.8,2120.2,2146,2146.45,15222384,32595833726
10-Aug-20,2159.1,2165,2108.1,2121.6,2119.85,12441939,26583161119
11-Aug-20,2134.8,2160,2100.35,2132.85,2133.8,21611359,46103431136
12-Aug-20,2121,2145,2106.8,2126.55,2127.6,13967529,29747858193
13-Aug-20,2128,2138.9,2110,2125.8,2122.05,11459251,24324473969
14-Aug-20,2122.55,2157,2089.25,2112,2113.8,15333759,32660268152
17-Aug-20,2105,2105,2070.1,2094.05,2091.35,14297224,29819054668
18-Aug-20,2085,2134.3,2082.35,2120.2,2118.55,14097932,29867537549
19-Aug-20,2141,2154,2121.35,2137,2131.55,15731409,33623807599
20-Aug-20,2120,2123.9,2088,2098.6,2097.05,10402292,21938504436
21-Aug-20,2118,2122,2077,2084.75,2081.85,11667281,24466208120
24-Aug-20,2091.4,2104.5,2070.5,2099.95,2095.75,15099030,31560709786
25-Aug-20,2106,2111.3,2078,2082,2082.1,8947709,18695434041
26-Aug-20,2085,2147.95,2047,2133.7,2137.3,27631028,58091747447
27-Aug-20,2148,2150,2103.25,2108.1,2110.6,12962139,27570185760
28-Aug-20,2120,2132.9,2106.25,2116,2116.15,12537684,26565452934
31-Aug-20,2174,2174,2060.35,2070,2080.7,28649141,60697216689
1-Sep-20,2100,2122.4,2062.4,2092,2087.25,17821488,37279521465
2-Sep-20,2092,2138,2085,2128.55,2128.2,12437209,26358056793
3-Sep-20,2128,2138.75,2103,2114,2112.1,8577741,18123586030
4-Sep-20,2083.55,2096.95,2072.2,2080,2077.25,13141705,27396936571
7-Sep-20,2084,2105.75,2044.25,2099.6,2082.65,10119099,20964707499
8-Sep-20,2092,2121,2080.5,2103.1,2107.1,12643762,26653239816
9-Sep-20,2085,2167.8,2081.45,2163.55,2161.35,25526055,54545044441
10-Sep-20,2183.1,2344.95,2175.35,2319,2314,64751766,1.47343E+11
11-Sep-20,2312,2337.85,2287.1,2315,2319.75,27445883,63635412477
14-Sep-20,2325,2360,2282,2296.25,2302.55,20335480,47250941267
15-Sep-20,2311.95,2325.75,2288.15,2324,2318.85,12543161,28990110978
16-Sep-20,2320,2369.35,2310.55,2324.9,2324.55,15669133,36657370888
17-Sep-20,2320,2333.7,2291.85,2296,2298.75,11919991,27538576984
18-Sep-20,2314.25,2319.45,2276.55,2303.6,2305.7,15264101,35185252646
21-Sep-20,2300,2336,2247.35,2250,2255.85,15519433,35560977455
22-Sep-20,2277,2277,2201.55,2220.05,2211.15,16056621,35731708479
23-Sep-20,2260,2276.75,2205.3,2228,2230.8,19839809,44492265342
24-Sep-20,2207.9,2226,2176.05,2195,2181.2,13765321,30292605688
25-Sep-20,2189,2212.8,2167.3,2198.85,2201.7,13095950,28695471561
28-Sep-20,2227,2238,2207.05,2218,2216.25,9076787,20163062604
29-Sep-20,2225,2264,2216.25,2241.9,2245.05,11927459,26744967681
30-Sep-20,2260,2267,2225,2231,2234.35,11291280,25416740704
1-Oct-20,2263.8,2263.8,2214,2229.05,2225.25,9591467,21462014628
5-Oct-20,2244,2249.15,2206,2215,2212.2,8732890,19412649756
6-Oct-20,2225.25,2233.9,2201.65,2213,2210.35,8497352,18810040908
7-Oct-20,2235,2309,2220,2259.4,2257.5,24538620,55856495761
8-Oct-20,2259,2268,2222.1,2241.5,2239.25,9727508,21811437285
9-Oct-20,2235,2253,2217.1,2239,2233.45,8558747,19103582648
12-Oct-20,2235,2255.75,2226.25,2236,2237.05,6565525,14703804367
13-Oct-20,2230.6,2285.75,2225.85,2279,2280.7,10666280,24103209104
14-Oct-20,2278.9,2304,2268.5,2283,2287.5,12341487,28197589497
15-Oct-20,2290,2290,2195,2203.25,2206.5,9246893,20722639247
16-Oct-20,2215,2232.5,2172.65,2178,2175.8,9961080,21887776010
19-Oct-20,2190.05,2228.7,2155.15,2175.5,2176.2,14399062,31530332263
20-Oct-20,2179,2193,2152.25,2155.85,2155.9,8529621,18479742688
21-Oct-20,2168,2192,2097.75,2122.65,2124.6,15729989,33723125352
22-Oct-20,2127.4,2132.5,2091,2111.9,2106.95,14215255,29952115115
23-Oct-20,2106,2135,2096.4,2112,2113.05,10809383,22904053634
26-Oct-20,2101.95,2101.95,2018.5,2034.9,2029.1,17225340,35358322556
